iter	F1	Logloss
1936	0.4594594595	0.3162566728
1937	0.4594594595	0.3162107408
1938	0.4594594595	0.3161596627
1939	0.4594594595	0.3161492278
1940	0.4594594595	0.3161026056
1941	0.4594594595	0.3160689916
1942	0.4594594595	0.3160622338
1943	0.4594594595	0.3159907202
1944	0.4594594595	0.315931954
1945	0.4594594595	0.3159049243
1946	0.4594594595	0.3158128628
1947	0.4594594595	0.3157770783
1948	0.4594594595	0.3157285562
1949	0.4594594595	0.3156853288
1950	0.4594594595	0.3156387454
1951	0.4594594595	0.3155884584
1952	0.4594594595	0.315575831
1953	0.4594594595	0.3155315017
1954	0.4594594595	0.3154731323
1955	0.4594594595	0.31542032
1956	0.4594594595	0.3154077819
1957	0.4594594595	0.3153595192
1958	0.4594594595	0.3153141185
1959	0.4594594595	0.3152799369
1960	0.4594594595	0.3152236953
1961	0.4594594595	0.3151434756
1962	0.4594594595	0.3150474532
1963	0.4594594595	0.3150252325
1964	0.4594594595	0.3149483202
1965	0.4594594595	0.3149373034
1966	0.4594594595	0.3149140679
1967	0.4594594595	0.3148577446
1968	0.4594594595	0.3148217138
1969	0.4594594595	0.3147870165
1970	0.4594594595	0.3147509924
1971	0.4594594595	0.3147379017
1972	0.4594594595	0.3147188975
1973	0.4594594595	0.3146694737
1974	0.4594594595	0.3146505799
1975	0.4594594595	0.3145906512
1976	0.4594594595	0.3145896855
1977	0.4594594595	0.3145636013
1978	0.4594594595	0.314554192
1979	0.4594594595	0.3145039653
1980	0.4594594595	0.3144605224
1981	0.4594594595	0.3144211921
1982	0.4594594595	0.314407918
1983	0.4594594595	0.3143632459
1984	0.4594594595	0.3142949034
1985	0.4594594595	0.3142829854
1986	0.4594594595	0.3142671449
1987	0.4594594595	0.3141736284
1988	0.4594594595	0.3141625412
1989	0.4594594595	0.3141193313
1990	0.4594594595	0.3140732534
1991	0.4594594595	0.3138994478
1992	0.4594594595	0.3138471396
1993	0.4594594595	0.3138038416
1994	0.4594594595	0.3137404149
1995	0.4594594595	0.3136902097
1996	0.4594594595	0.313554915
1997	0.4594594595	0.3135227008
1998	0.4594594595	0.3135127177
1999	0.4594594595	0.3134894256
2000	0.4594594595	0.3134455527
2001	0.4594594595	0.3134294051
2002	0.4594594595	0.3134118783
2003	0.4594594595	0.3133800683
2004	0.4594594595	0.3133655959
2005	0.4594594595	0.3133464272
2006	0.4594594595	0.3133255591
2007	0.4594594595	0.3132895929
2008	0.4594594595	0.3132510876
2009	0.4594594595	0.3132285125
2010	0.4594594595	0.3131950216
2011	0.4594594595	0.3131853082
2012	0.4594594595	0.3131097284
2013	0.4594594595	0.3130160264
2014	0.4594594595	0.3129500998
2015	0.4594594595	0.3129200778
2016	0.4594594595	0.312907298
2017	0.4594594595	0.3128602901
2018	0.4594594595	0.3128113165
2019	0.4594594595	0.3127506528
2020	0.4594594595	0.3127138389
2021	0.4594594595	0.3126723566
2022	0.4594594595	0.3125848941
2023	0.4594594595	0.3125412241
2024	0.4594594595	0.3125285004
2025	0.4594594595	0.312488855
2026	0.4594594595	0.3124674799
2027	0.4594594595	0.3124077232
2028	0.4594594595	0.3123748394
2029	0.4594594595	0.3123049218
2030	0.4594594595	0.312289226
2031	0.4594594595	0.3122615376
2032	0.4594594595	0.3122044563
2033	0.4594594595	0.3121609427
2034	0.4594594595	0.3120743443
2035	0.4594594595	0.3120566383
2036	0.4594594595	0.3120176434
2037	0.4594594595	0.3120015296
2038	0.4594594595	0.3119832238
2039	0.4594594595	0.3119571216
2040	0.4594594595	0.3119287782
2041	0.4594594595	0.3118954794
2042	0.4594594595	0.3118370346
2043	0.4594594595	0.3117929746
2044	0.4594594595	0.3117594253
2045	0.4594594595	0.311723797
2046	0.4594594595	0.3116685538
2047	0.4594594595	0.311646947
2048	0.4594594595	0.3115276484
2049	0.4594594595	0.3114531742
2050	0.4594594595	0.3114119539
2051	0.4594594595	0.3113665412
2052	0.4594594595	0.3113391675
2053	0.4594594595	0.3112868042
2054	0.4594594595	0.3112210741
2055	0.4594594595	0.3111913585
2056	0.4594594595	0.3111818561
2057	0.4594594595	0.3111647409
2058	0.4594594595	0.3110865448
2059	0.4594594595	0.3110591395
2060	0.4594594595	0.311003296
2061	0.4594594595	0.3109924299
2062	0.4594594595	0.3109704291
2063	0.4594594595	0.310959681
2064	0.4594594595	0.3108615028
2065	0.4594594595	0.3108216526
2066	0.4594594595	0.3107406091
2067	0.4594594595	0.3106788446
2068	0.4594594595	0.3106368752
2069	0.4594594595	0.3106013756
2070	0.4594594595	0.3105500968
2071	0.4594594595	0.3104002756
2072	0.4594594595	0.310361037
2073	0.4594594595	0.3103517132
2074	0.4594594595	0.3103401996
2075	0.4594594595	0.3103234399
2076	0.4594594595	0.3102413227
2077	0.4594594595	0.310216972
2078	0.4594594595	0.3102064812
2079	0.4594594595	0.3101837081
2080	0.4594594595	0.3101471696
2081	0.4594594595	0.3101283261
2082	0.4594594595	0.3100691356
2083	0.4594594595	0.3100661509
2084	0.4594594595	0.3100390919
2085	0.4594594595	0.3099826155
2086	0.4594594595	0.3099010519
2087	0.4594594595	0.30984416
2088	0.4594594595	0.3098259818
2089	0.4594594595	0.3097987945
2090	0.4594594595	0.3097867014
2091	0.4594594595	0.309752271
2092	0.4594594595	0.309709225
2093	0.4594594595	0.3096761443
2094	0.4594594595	0.3096414082
2095	0.4736842105	0.3095712117
2096	0.4736842105	0.3095324608
2097	0.4736842105	0.3095089156
2098	0.4594594595	0.3094114147
2099	0.4594594595	0.3093892845
2100	0.4594594595	0.3093511583
2101	0.4736842105	0.3093247663
2102	0.4736842105	0.3092896886
2103	0.4736842105	0.3092463303
2104	0.4736842105	0.3092347634
2105	0.4736842105	0.3091953712
2106	0.4736842105	0.3091527728
2107	0.4736842105	0.3090458265
2108	0.4736842105	0.3090300581
2109	0.4736842105	0.3089677581
2110	0.4736842105	0.3089308251
2111	0.4736842105	0.3089210749
2112	0.4736842105	0.3088750151
2113	0.4736842105	0.3087957158
2114	0.4736842105	0.3087365219
2115	0.4736842105	0.3087057448
2116	0.4736842105	0.30867759
2117	0.4736842105	0.3085988075
2118	0.4736842105	0.308589625
2119	0.4736842105	0.3085657314
2120	0.4736842105	0.3084805632
2121	0.4736842105	0.3084622572
2122	0.4736842105	0.3084367565
2123	0.4736842105	0.3084108428
2124	0.4736842105	0.3083289615
2125	0.4736842105	0.3082862634
2126	0.4736842105	0.3082404902
2127	0.4736842105	0.3082022657
2128	0.4736842105	0.3081456343
2129	0.4736842105	0.3081265836
2130	0.4736842105	0.3081076936
2131	0.4736842105	0.3080282991
2132	0.4736842105	0.3079838872
2133	0.4736842105	0.3079582209
2134	0.4736842105	0.3079268624
2135	0.4736842105	0.3079096255
2136	0.4736842105	0.3078698165
2137	0.4736842105	0.3078480045
2138	0.4736842105	0.3078316673
2139	0.4736842105	0.307802629
2140	0.4736842105	0.3077870436
2141	0.4736842105	0.3077708664
2142	0.4736842105	0.3077692211
2143	0.4736842105	0.3076856839
2144	0.4736842105	0.3076020629
2145	0.4736842105	0.3075744898
2146	0.4736842105	0.3075663283
2147	0.4736842105	0.3075171341
2148	0.4736842105	0.3074826431
2149	0.4736842105	0.3074622916
2150	0.4736842105	0.3074250072
2151	0.4736842105	0.3073663224
2152	0.4736842105	0.3073538032
2153	0.4736842105	0.307312875
2154	0.4736842105	0.3072768716
2155	0.4736842105	0.3071870303
2156	0.4736842105	0.307161757
2157	0.4736842105	0.3071262316
2158	0.4736842105	0.3070766516
2159	0.4736842105	0.3068914563
2160	0.4736842105	0.3068527547
2161	0.4736842105	0.3068182811
2162	0.4736842105	0.3067530901
2163	0.4736842105	0.3067377543
2164	0.4736842105	0.3067046363
2165	0.4736842105	0.3066652135
2166	0.4736842105	0.3066243041
2167	0.4736842105	0.3066042651
2168	0.4736842105	0.3065506919
2169	0.4736842105	0.3065167676
2170	0.4736842105	0.3064962793
2171	0.4736842105	0.3064512949
2172	0.4736842105	0.3064271018
2173	0.4736842105	0.3063577339
2174	0.4736842105	0.3063438496
2175	0.4736842105	0.3063302183
2176	0.4736842105	0.3062939569
2177	0.4736842105	0.3062422987
2178	0.4736842105	0.3061930775
2179	0.4736842105	0.3060250479
2180	0.4736842105	0.3059427074
2181	0.4736842105	0.3059138281
2182	0.4736842105	0.3058705375
2183	0.4736842105	0.3058027934
2184	0.4736842105	0.3057218472
2185	0.4935064935	0.3056864219
2186	0.4935064935	0.3056706499
2187	0.4736842105	0.3056498906
2188	0.4935064935	0.3056151585
2189	0.4935064935	0.305605788
2190	0.4935064935	0.3055051765
2191	0.4935064935	0.3054789221
2192	0.4935064935	0.3054585653
2193	0.4935064935	0.3054470007
2194	0.4935064935	0.3054303819
2195	0.4935064935	0.3054041343
2196	0.4935064935	0.3053717461
2197	0.4935064935	0.305360786
2198	0.4935064935	0.3053407019
2199	0.4935064935	0.3053129115
2200	0.4935064935	0.3052797723
2201	0.4935064935	0.305268363
2202	0.4935064935	0.3052606359
2203	0.4935064935	0.3052277118
2204	0.4935064935	0.3052189559
2205	0.4935064935	0.3051436079
2206	0.4935064935	0.3051036219
2207	0.4935064935	0.3050552578
2208	0.4935064935	0.3049891376
2209	0.4935064935	0.3049266071
2210	0.4935064935	0.3048360113
2211	0.4935064935	0.304802059
2212	0.4935064935	0.3047687586
2213	0.4935064935	0.3047526978
2214	0.4935064935	0.3047451262
2215	0.4935064935	0.3047323332
2216	0.4935064935	0.3047044192
2217	0.4935064935	0.3046961251
2218	0.4935064935	0.3046761879
2219	0.4935064935	0.304640826
2220	0.4935064935	0.3046040848
2221	0.4935064935	0.3045258136
2222	0.4935064935	0.304488115
2223	0.4935064935	0.3044345247
2224	0.4935064935	0.3044235076
2225	0.4935064935	0.3043422613
2226	0.4935064935	0.3043336882
2227	0.4935064935	0.3042661387
2228	0.4935064935	0.3041717085
2229	0.4935064935	0.3041020601
2230	0.4935064935	0.3040688103
2231	0.4935064935	0.304036611
2232	0.4935064935	0.3039260476
2233	0.4935064935	0.3039027931
2234	0.4935064935	0.3038576407
2235	0.4935064935	0.3038467507
2236	0.4935064935	0.3038322313
2237	0.4935064935	0.3038003338
2238	0.4935064935	0.3037897813
2239	0.4935064935	0.3037649262
2240	0.4935064935	0.3037306261
2241	0.4935064935	0.3036872309
2242	0.4935064935	0.3036530499
2243	0.4935064935	0.3036230894
2244	0.4935064935	0.303542073
2245	0.4935064935	0.3035320869
2246	0.4935064935	0.3034993562
2247	0.4935064935	0.3034625172
2248	0.4935064935	0.3034307037
2249	0.4935064935	0.3033572392
2250	0.4935064935	0.3033232859
2251	0.4935064935	0.3032796958
2252	0.4935064935	0.3032299663
2253	0.4935064935	0.3032281083
2254	0.4935064935	0.3032172511
2255	0.4935064935	0.3031906561
2256	0.4935064935	0.3031591748
2257	0.4935064935	0.3031018814
2258	0.4935064935	0.3030278262
2259	0.4935064935	0.3029592796
2260	0.4935064935	0.3029522651
2261	0.4935064935	0.3028889603
2262	0.4935064935	0.3027436183
2263	0.4935064935	0.302677237
2264	0.4935064935	0.3026579131
2265	0.4935064935	0.3026523759
2266	0.4935064935	0.3025749859
2267	0.4935064935	0.3025466999
2268	0.4935064935	0.3024645076
2269	0.4935064935	0.3024316394
2270	0.4935064935	0.3024221326
2271	0.4935064935	0.3022686522
2272	0.4935064935	0.3022493287
2273	0.4935064935	0.3022411691
2274	0.4935064935	0.3022037809
2275	0.4935064935	0.3021944559
2276	0.4935064935	0.3021671844
2277	0.4935064935	0.302164718
2278	0.4935064935	0.3021191183
2279	0.4935064935	0.3020796493
2280	0.4935064935	0.3020190154
2281	0.4935064935	0.3019577831
2282	0.4935064935	0.301937365
2283	0.4935064935	0.3019051813
2284	0.4935064935	0.3018669267
2285	0.4935064935	0.3018604945
2286	0.4935064935	0.301823189
2287	0.4935064935	0.3017761715
2288	0.4935064935	0.3017424216
2289	0.4935064935	0.3017229212
2290	0.4935064935	0.3016950833
2291	0.4935064935	0.3016608645
2292	0.4935064935	0.3016110911
2293	0.4935064935	0.3015480162
2294	0.4935064935	0.301490984
2295	0.4935064935	0.30140919
2296	0.4935064935	0.3013469581
2297	0.4935064935	0.301321507
2298	0.4935064935	0.3012356665
2299	0.4935064935	0.3011990379
2300	0.4935064935	0.3011543654
2301	0.4935064935	0.3011249628
2302	0.4935064935	0.3011160749
2303	0.4935064935	0.3010852293
2304	0.4935064935	0.3010490115
2305	0.4935064935	0.3009707058
2306	0.4935064935	0.3009352836
2307	0.4935064935	0.3009182713
2308	0.4935064935	0.3008875592
2309	0.4935064935	0.3008577895
2310	0.4935064935	0.3007618897
2311	0.4935064935	0.3007168697
2312	0.4935064935	0.3006561155
2313	0.4935064935	0.3006489902
2314	0.4935064935	0.3005769657
2315	0.4935064935	0.3005535742
2316	0.4935064935	0.3005389454
2317	0.4935064935	0.3004504006
2318	0.4935064935	0.3003770756
2319	0.4935064935	0.3003273519
2320	0.4935064935	0.3002790816
2321	0.4935064935	0.3002027935
2322	0.4935064935	0.3001508842
2323	0.4935064935	0.3001134591
2324	0.4935064935	0.3000834755
2325	0.4935064935	0.3000666305
2326	0.4935064935	0.299978748
2327	0.4935064935	0.299917584
2328	0.4935064935	0.2999005146
2329	0.4935064935	0.2998238243
2330	0.4935064935	0.2998111717
2331	0.4935064935	0.2997767316
2332	0.4935064935	0.299744753
2333	0.4935064935	0.299739978
2334	0.4935064935	0.2997166838
2335	0.4935064935	0.2996860869
2336	0.4935064935	0.299654613
2337	0.4935064935	0.2996483474
2338	0.4935064935	0.2995703087
2339	0.4935064935	0.2994945802
2340	0.4935064935	0.299473048
2341	0.4935064935	0.2994524368
2342	0.4935064935	0.299433801
2343	0.4935064935	0.2994216598
2344	0.4935064935	0.2994027478
2345	0.4935064935	0.2993796619
2346	0.4935064935	0.2993420085
2347	0.4935064935	0.2992916208
2348	0.4935064935	0.2992575979
2349	0.4935064935	0.2992355633
2350	0.4935064935	0.2991881882
2351	0.4935064935	0.2991639637
2352	0.4935064935	0.2991148167
2353	0.4935064935	0.2990670142
2354	0.4935064935	0.2990012771
2355	0.4935064935	0.298965833
2356	0.4935064935	0.2989331502
2357	0.4935064935	0.2988232747
2358	0.4935064935	0.2988177426
2359	0.4935064935	0.2987983009
2360	0.4935064935	0.2987182846
2361	0.4935064935	0.2986883903
2362	0.4935064935	0.2986189748
2363	0.4935064935	0.2985735626
2364	0.4935064935	0.2985257333
2365	0.4935064935	0.2984158826
2366	0.4935064935	0.298372954
2367	0.4935064935	0.2983516395
2368	0.4935064935	0.2983186172
2369	0.4935064935	0.2982407331
2370	0.4935064935	0.2982047228
2371	0.4935064935	0.2981962765
2372	0.4935064935	0.2981562369
2373	0.4935064935	0.2981177065
2374	0.4935064935	0.2980951198
2375	0.4935064935	0.2980699289
2376	0.4935064935	0.2979928239
2377	0.4935064935	0.2979699691
2378	0.4935064935	0.2979420628
2379	0.4935064935	0.2979099493
2380	0.4935064935	0.2978688401
2381	0.4935064935	0.2977942774
2382	0.4935064935	0.2977655417
2383	0.4935064935	0.2976942419
2384	0.4935064935	0.2976334416
2385	0.4935064935	0.2976113917
2386	0.4935064935	0.2975511317
2387	0.4935064935	0.2974803138
2388	0.4935064935	0.2974441479
2389	0.4935064935	0.2974321214
2390	0.4935064935	0.2974112444
2391	0.4935064935	0.2973931933
2392	0.4935064935	0.297375241
2393	0.4935064935	0.2973617358
2394	0.4935064935	0.2972477509
2395	0.4935064935	0.2972410778
2396	0.4935064935	0.2972146902
2397	0.4935064935	0.2971921403
2398	0.4935064935	0.2971124015
2399	0.5128205128	0.2970356732
2400	0.5128205128	0.297026116
2401	0.5128205128	0.2969970735
2402	0.5128205128	0.296985185
2403	0.5128205128	0.2969829633
2404	0.5128205128	0.2969674
2405	0.5128205128	0.2969402756
2406	0.5128205128	0.2968848459
2407	0.5128205128	0.2968484073
2408	0.5128205128	0.2967708822
2409	0.5128205128	0.2967493438
2410	0.5128205128	0.2967141695
2411	0.5128205128	0.2966626795
2412	0.5128205128	0.2965876476
2413	0.5128205128	0.2965555621
2414	0.5128205128	0.2965085438
2415	0.5128205128	0.2964978457
2416	0.5128205128	0.2964802903
2417	0.5128205128	0.2964420146
2418	0.5128205128	0.2963233998
2419	0.5128205128	0.2962952973
2420	0.5128205128	0.2962638853
2421	0.5128205128	0.2962240341
2422	0.5128205128	0.2961765867
2423	0.5128205128	0.2961650873
2424	0.5128205128	0.2961335488
2425	0.5128205128	0.2961275604
2426	0.5128205128	0.2960829302
2427	0.5128205128	0.2960721937
2428	0.5128205128	0.2960352167
2429	0.5128205128	0.296000208
2430	0.5128205128	0.2959946977
2431	0.5128205128	0.2959918205
2432	0.5128205128	0.2959146042
2433	0.5128205128	0.295898841
2434	0.5128205128	0.2958924087
2435	0.5128205128	0.2958759777
2436	0.5128205128	0.2958424259
2437	0.5128205128	0.2958126458
2438	0.5128205128	0.2958008803
2439	0.5128205128	0.2957552711
2440	0.5128205128	0.2956900852
2441	0.5128205128	0.2956816726
2442	0.5128205128	0.295668409
2443	0.5128205128	0.2956490048
2444	0.5128205128	0.2956165065
2445	0.5128205128	0.295611634
2446	0.5128205128	0.2955631536
2447	0.5128205128	0.2955288231
2448	0.5128205128	0.2955131117
2449	0.5128205128	0.2955093673
2450	0.5128205128	0.2954622105
2451	0.5128205128	0.2953966115
2452	0.5128205128	0.2953634737
2453	0.5128205128	0.295315266
2454	0.5128205128	0.2952861916
2455	0.5128205128	0.2952448304
2456	0.5128205128	0.2951720353
2457	0.5128205128	0.2951220133
2458	0.5128205128	0.2950516591
2459	0.5128205128	0.2949625289
2460	0.5128205128	0.2949562095
2461	0.5128205128	0.2949091908
2462	0.5128205128	0.2948408885
2463	0.5128205128	0.2948275901
2464	0.5128205128	0.2947966454
2465	0.5128205128	0.2947519842
2466	0.5128205128	0.2946856474
2467	0.5128205128	0.2945464775
2468	0.5128205128	0.2945047448
2469	0.5128205128	0.2944448035
2470	0.5128205128	0.2944305026
2471	0.5128205128	0.2944008293
2472	0.5128205128	0.2943798312
2473	0.5128205128	0.2943724752
2474	0.5128205128	0.2943028702
2475	0.5128205128	0.2942701158
2476	0.5128205128	0.2942495269
2477	0.5128205128	0.2942300061
2478	0.5128205128	0.2942086296
2479	0.5128205128	0.2941722506
2480	0.5128205128	0.2941392651
2481	0.5128205128	0.2941209
2482	0.5128205128	0.2941124073
2483	0.5128205128	0.2940801635
2484	0.5128205128	0.2940711882
2485	0.5128205128	0.2940300377
2486	0.5128205128	0.2939611168
2487	0.5128205128	0.2939410235
2488	0.5128205128	0.2938824042
2489	0.5128205128	0.2938490766
2490	0.5128205128	0.2938256284
2491	0.5128205128	0.2938188571
2492	0.5128205128	0.2938104377
2493	0.5128205128	0.2937374988
2494	0.5128205128	0.2936919839
2495	0.5128205128	0.2936854986
2496	0.5128205128	0.2936319774
2497	0.5128205128	0.2935846717
2498	0.5128205128	0.2935591279
2499	0.5128205128	0.2935191728
2500	0.5128205128	0.2935021266
2501	0.5128205128	0.2934388501
2502	0.5128205128	0.2933684846
2503	0.5128205128	0.2933296774
2504	0.5128205128	0.2933128225
2505	0.5128205128	0.2932916527
2506	0.5128205128	0.2932267882
2507	0.5128205128	0.293167002
2508	0.5128205128	0.2931597084
2509	0.5128205128	0.2931585612
2510	0.5128205128	0.2931418951
2511	0.5128205128	0.2931350864
2512	0.5128205128	0.293050734
2513	0.5128205128	0.2930305509
2514	0.5128205128	0.2930086722
2515	0.5128205128	0.2929981148
2516	0.5128205128	0.2929813913
2517	0.5128205128	0.2929757637
2518	0.5128205128	0.2929619566
2519	0.5128205128	0.2929259873
2520	0.5128205128	0.2929252454
2521	0.5128205128	0.2928804752
2522	0.5128205128	0.2928531675
2523	0.5128205128	0.2928041757
2524	0.5128205128	0.2927689466
2525	0.5128205128	0.2927183207
2526	0.5128205128	0.2926870869
2527	0.5128205128	0.2926629216
2528	0.5128205128	0.2926571882
2529	0.5128205128	0.2926216153
2530	0.5128205128	0.2925986939
2531	0.5128205128	0.2925865254
2532	0.5128205128	0.2925810356
2533	0.5128205128	0.2925653701
2534	0.5128205128	0.2925458782
2535	0.5128205128	0.2925263019
2536	0.5128205128	0.2924956274
2537	0.5128205128	0.2924905837
2538	0.5128205128	0.2924291172
2539	0.5128205128	0.2924140588
2540	0.5128205128	0.2923882894
2541	0.5128205128	0.2923592784
2542	0.5128205128	0.2923317042
2543	0.5128205128	0.2922648364
2544	0.5128205128	0.2922572114
2545	0.5128205128	0.2922260785
2546	0.5128205128	0.2921584857
2547	0.5128205128	0.2921253438
2548	0.5128205128	0.2920994796
2549	0.5128205128	0.2920666029
2550	0.5128205128	0.2920140183
2551	0.5128205128	0.2919420895
2552	0.5128205128	0.2919028825
2553	0.5128205128	0.2918662244
2554	0.5128205128	0.2918420768
2555	0.5128205128	0.2918225994
2556	0.5128205128	0.2917888935
2557	0.5128205128	0.2917696927
2558	0.5128205128	0.29173914
2559	0.5128205128	0.2917289227
2560	0.5128205128	0.2917229493
2561	0.5128205128	0.2917052851
2562	0.5128205128	0.2916842505
2563	0.5128205128	0.2916595799
2564	0.5128205128	0.2915860033
2565	0.5128205128	0.2915221398
2566	0.5128205128	0.2914960619
2567	0.5128205128	0.2914655025
2568	0.5128205128	0.2914362803
2569	0.5128205128	0.2914079936
2570	0.5128205128	0.291405656
2571	0.5128205128	0.2913884825
2572	0.5128205128	0.2913745171
2573	0.5128205128	0.291324979
2574	0.5128205128	0.2912864858
2575	0.5128205128	0.2912432679
2576	0.5128205128	0.2912242095
2577	0.5128205128	0.2911985973
2578	0.5128205128	0.2911675627
2579	0.5128205128	0.2911616702
2580	0.5128205128	0.2911291428
2581	0.5128205128	0.2910723078
2582	0.5128205128	0.2910266991
2583	0.5128205128	0.2910122924
2584	0.5128205128	0.2909887245
2585	0.5128205128	0.2909803969
2586	0.5128205128	0.2909552657
2587	0.5128205128	0.2909235413
2588	0.5128205128	0.2908751309
2589	0.5128205128	0.2908578601
2590	0.5128205128	0.2908319129
2591	0.5128205128	0.2908075053
2592	0.5128205128	0.2907783264
2593	0.5128205128	0.2907633497
2594	0.5128205128	0.2907560195
2595	0.5128205128	0.290716049
2596	0.5128205128	0.290689625
2597	0.5128205128	0.2906814144
2598	0.5128205128	0.2906724678
2599	0.5128205128	0.2906484774
2600	0.5128205128	0.2905987556
2601	0.5128205128	0.2905452953
2602	0.5128205128	0.2905007618
2603	0.5128205128	0.2904897436
2604	0.5128205128	0.2904234261
2605	0.5128205128	0.2904100309
2606	0.5128205128	0.2903675536
2607	0.5128205128	0.2903304529
2608	0.5128205128	0.2903300995
2609	0.5128205128	0.2902760917
2610	0.5128205128	0.2902601374
2611	0.5128205128	0.2902398259
2612	0.5128205128	0.2902378655
2613	0.5128205128	0.2901834805
2614	0.5128205128	0.2901615583
2615	0.5128205128	0.2901308179
2616	0.5128205128	0.2901178199
2617	0.5128205128	0.2900887721
2618	0.5128205128	0.2900800025
2619	0.5128205128	0.2900376256
2620	0.5128205128	0.2900009023
2621	0.5128205128	0.2899609262
2622	0.5128205128	0.289954005
2623	0.5128205128	0.2899521993
2624	0.5128205128	0.289923827
2625	0.5128205128	0.2898934468
2626	0.5128205128	0.2898736931
2627	0.5128205128	0.2898097448
2628	0.5128205128	0.2897940698
2629	0.5128205128	0.2897893265
2630	0.5128205128	0.2897690185
2631	0.5128205128	0.2897350927
2632	0.5128205128	0.2897003626
2633	0.5128205128	0.2896917717
2634	0.5128205128	0.2896838169
2635	0.5128205128	0.2896628901
2636	0.5128205128	0.2896269741
2637	0.5128205128	0.2895916531
2638	0.5128205128	0.2895585639
2639	0.5128205128	0.289501791
2640	0.5128205128	0.2894455573
2641	0.5128205128	0.2894220404
2642	0.5128205128	0.2892938837
2643	0.5128205128	0.2892744427
2644	0.5128205128	0.2892530094
2645	0.5128205128	0.2892362679
2646	0.5128205128	0.2892195128
2647	0.5128205128	0.2891628079
2648	0.5128205128	0.289143138
2649	0.5128205128	0.2891118774
2650	0.5128205128	0.2890972977
2651	0.5128205128	0.2890322778
2652	0.5128205128	0.2890133216
2653	0.5128205128	0.2889878874
2654	0.5128205128	0.2889683249
2655	0.5128205128	0.2889628658
2656	0.5128205128	0.2889484822
2657	0.5128205128	0.2889409074
2658	0.5128205128	0.288920994
2659	0.5128205128	0.2888907965
2660	0.5128205128	0.2888352696
2661	0.5128205128	0.288799398
2662	0.5128205128	0.288797994
2663	0.5128205128	0.2887755198
2664	0.5128205128	0.2887347573
2665	0.5128205128	0.2887111325
2666	0.5128205128	0.2886954593
2667	0.5128205128	0.2886900147
2668	0.5128205128	0.2886882037
2669	0.5128205128	0.2886204774
2670	0.5128205128	0.288590546
2671	0.5128205128	0.2885601526
2672	0.5128205128	0.2885298354
2673	0.5128205128	0.2884984397
2674	0.5128205128	0.2884862456
2675	0.5128205128	0.288468411
2676	0.5128205128	0.2884474828
2677	0.5128205128	0.2884165288
2678	0.5128205128	0.2883911417
2679	0.5128205128	0.2883829872
2680	0.5128205128	0.2883671024
2681	0.5128205128	0.2883281143
2682	0.5128205128	0.2883041801
2683	0.5128205128	0.2882690088
2684	0.5128205128	0.28825803
2685	0.5128205128	0.2882549231
2686	0.5128205128	0.2881894333
2687	0.5128205128	0.2881758808
2688	0.5128205128	0.2881436062
2689	0.5128205128	0.2881226006
2690	0.5128205128	0.288110982
2691	0.5128205128	0.2880955662
2692	0.5128205128	0.2880463079
2693	0.5128205128	0.2880205927
2694	0.5128205128	0.2880017324
2695	0.5128205128	0.2879937289
2696	0.5128205128	0.2879484354
2697	0.5128205128	0.2878936535
2698	0.5128205128	0.2878686033
2699	0.5128205128	0.2878239862
2700	0.5128205128	0.2878094699
2701	0.5128205128	0.2878076767
2702	0.5128205128	0.287800164
2703	0.5128205128	0.2877839706
2704	0.5128205128	0.2877721375
2705	0.5128205128	0.2877579103
2706	0.5128205128	0.2876968848
2707	0.5128205128	0.2876776953
2708	0.5128205128	0.28762328
2709	0.5128205128	0.2875957319
2710	0.5128205128	0.2875879218
2711	0.5128205128	0.2875438383
2712	0.5128205128	0.287514135
2713	0.5128205128	0.2874560215
2714	0.5128205128	0.2874443569
2715	0.5128205128	0.2874077064
2716	0.5128205128	0.2873896212
2717	0.5128205128	0.2873721937
2718	0.5128205128	0.2873556209
2719	0.5128205128	0.2873404185
2720	0.5128205128	0.2873030767
2721	0.5128205128	0.2872788919
2722	0.5128205128	0.2872566009
2723	0.5128205128	0.2872128989
2724	0.5128205128	0.2871734245
2725	0.5128205128	0.2871443985
2726	0.5128205128	0.2870944276
2727	0.5128205128	0.2870864388
2728	0.5128205128	0.2870605555
2729	0.5128205128	0.2870308749
2730	0.5128205128	0.2870043435
2731	0.5128205128	0.2869997914
2732	0.5128205128	0.2869761834
2733	0.5128205128	0.2869715064
2734	0.5128205128	0.2869634325
2735	0.5128205128	0.2869320125
2736	0.5128205128	0.286910565
2737	0.5128205128	0.2868978941
2738	0.5128205128	0.2868932502
2739	0.5128205128	0.2868744005
2740	0.5128205128	0.2868061938
2741	0.5128205128	0.2867366976
2742	0.5128205128	0.2867117481
2743	0.5128205128	0.2866779849
2744	0.5128205128	0.2866741804
2745	0.5128205128	0.2866588194
2746	0.5128205128	0.2865984079
2747	0.5128205128	0.2865896905
2748	0.5128205128	0.28656262
2749	0.5128205128	0.2865486566
2750	0.5128205128	0.2865401925
2751	0.5128205128	0.2865289303
2752	0.5316455696	0.2864702738
2753	0.5316455696	0.2864512927
2754	0.5316455696	0.2864355514
2755	0.5316455696	0.2864127657
2756	0.5316455696	0.2863941475
2757	0.5128205128	0.2863532426
2758	0.5128205128	0.2863475823
2759	0.5128205128	0.2863071887
2760	0.5128205128	0.2862800957
2761	0.5316455696	0.2862643038
2762	0.5316455696	0.2862392339
